abs,tcs,airspeed,wheelspeed,rpm,throttle input,throttle,brake input,brake,steering input,steering,gear,time,BAC
0.0,0,21.471813201904297,21.56956672668457,1969.441650390625,0.2970469892024994,0.2970469892024994,0.0,0.0,0.010258940979838371,-4.441500186920166,b'\x07',7709.0892083,0.0
0.0,0,21.548383712768555,21.653379440307617,1978.0247802734375,0.3019610047340393,0.3019610047340393,0.0,0.0,0.01694858819246292,-8.11620044708252,b'\x07',7709.2064731,0.0
0.0,0,21.616029739379883,21.749692916870117,1988.225830078125,0.30783599615097046,0.30783599615097046,0.0,0.0,0.014880705624818802,-8.11620044708252,b'\x07',7709.3066411,0.0
0.0,0,21.69513511657715,21.834699630737305,1995.2435302734375,0.30783599615097046,0.30783599615097046,0.0,0.0,0.012327882461249828,-6.287220001220703,b'\x07',7709.4068172,0.0
0.0,0,21.784204483032227,21.903743743896484,1999.60205078125,0.31372499465942383,0.31372499465942383,0.0,0.0,0.012327882461249828,-6.287220001220703,b'\x07',7709.5220771,0.0
0.0,0,21.854877471923828,21.99778175354004,2009.0997314453125,0.3176470100879669,0.3176470100879669,0.0,0.0,0.011293412186205387,-6.023159980773926,b'\x07',7709.6224386,0.0
0.0,0,21.942026138305664,22.055065155029297,2015.9217529296875,0.3284200131893158,0.3284200131893158,0.0,0.0,0.006639882456511259,-4.968540191650391,b'\x07',7709.7392249,0.0
0.0,0,22.014801025390625,22.129228591918945,2021.7774658203125,0.32646700739860535,0.32646700739860535,0.0,0.0,0.002536941086873412,-1.557360053062439,b'\x07',7709.8394039,0.0
0.0,0,22.088533401489258,22.217708587646484,2029.7098388671875,0.32744300365448,0.32744300365448,0.0,0.0,0.003570352913811803,-1.2938400506973267,b'\x07',7709.9397336,0.0
0.0,0,22.183231353759766,22.307565689086914,2034.8206787109375,0.32744300365448,0.32744300365448,0.0,0.0,0.004087058827280998,-2.084399938583374,b'\x07',7710.0557933,0.0
0.0,0,22.277870178222656,22.394615173339844,2042.89306640625,0.33333298563957214,0.33333298563957214,0.0,0.0,0.004087058827280998,-2.084399938583374,b'\x07',7710.1729309,0.0
0.0,0,22.374753952026367,22.494094848632812,2052.900634765625,0.33333298563957214,0.33333298563957214,0.0,0.0,0.004087058827280998,-2.084399938583374,b'\x07',7710.2888665,0.0
0.0,0,22.456573486328125,22.562284469604492,2059.892822265625,0.3480280041694641,0.3480280041694641,0.0,0.0,0.0020191764924675226,-1.2938400506973267,b'\x07',7710.3890392,0.0
0.0,0,22.547481536865234,22.66703224182129,2068.327392578125,0.3480280041694641,0.3480280041694641,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7710.5060729,0.0
0.0,0,22.641355514526367,22.74469757080078,2077.25634765625,0.3480280041694641,0.3480280041694641,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7710.6061844,0.0
